Subscription Name,Subscription ID,Organization,Environment,Resource Group,VNet,Subnet,Address Prefix,Verdict,Peered To Hub,Hub Connection,Route Table,Default Route Next Hop Type,Default Route Next Hop IP,Offending Routes,Evidence,Notes,Evaluated By Account
Dev - D07,cc085d57-0f75-4941-9818-b3bf86d50b29,RDO,Development,d07ablkbrg,d07ablkbvn,bgf01dmz,10.235.2.192/26,NOT_EVALUATED,True,d07ablkbvn,/subscriptions/cc085d57-0f75-4941-9818-b3bf86d50b29/resourceGroups/d07aops01blkbrg/providers/Microsoft.Network/routeTables/e01-egress,,,,INFERRED,INFERRED (no NIC present): has UDR 'e01-egress'; VNet peered to hub (Connected); hub connection 'd07ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Dev - D07,cc085d57-0f75-4941-9818-b3bf86d50b29,RDO,Development,d07ablkbrg,d07ablkbvn,bgf01web,10.235.2.128/26,NOT_EVALUATED,True,d07ablkbvn,/subscriptions/cc085d57-0f75-4941-9818-b3bf86d50b29/resourceGroups/d07aops01blkbrg/providers/Microsoft.Network/routeTables/e01-egress,,,,INFERRED,INFERRED (no NIC present): has UDR 'e01-egress'; VNet peered to hub (Connected); hub connection 'd07ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Dev - D07,cc085d57-0f75-4941-9818-b3bf86d50b29,RDO,Development,d07ablkbrg,d07ablkbvn,fpm01data,10.235.3.0/26,NOT_EVALUATED,True,d07ablkbvn,/subscriptions/cc085d57-0f75-4941-9818-b3bf86d50b29/resourceGroups/d07aops01blkbrg/providers/Microsoft.Network/routeTables/e01-egress,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Dev - D07,cc085d57-0f75-4941-9818-b3bf86d50b29,RDO,Development,d07ablkbrg,d07ablkbvn,fpm01dmz,10.235.3.192/26,NOT_EVALUATED,True,d07ablkbvn,/subscriptions/cc085d57-0f75-4941-9818-b3bf86d50b29/resourceGroups/d07aops01blkbrg/providers/Microsoft.Network/routeTables/e01-egress,,,,INFERRED,INFERRED (no NIC present): has UDR 'e01-egress'; VNet peered to hub (Connected); hub connection 'd07ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Dev - D07,cc085d57-0f75-4941-9818-b3bf86d50b29,RDO,Development,d07ablkbrg,d07ablkbvn,fpm01web,10.235.3.128/26,NOT_EVALUATED,True,d07ablkbvn,/subscriptions/cc085d57-0f75-4941-9818-b3bf86d50b29/resourceGroups/d07aops01blkbrg/providers/Microsoft.Network/routeTables/e01-egress,,,,INFERRED,INFERRED (no NIC present): has UDR 'e01-egress'; VNet peered to hub (Connected); hub connection 'd07ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Dev - D07,cc085d57-0f75-4941-9818-b3bf86d50b29,RDO,Development,d07ablkbrg,d07ablkbvn,GatewaySubnet,10.235.0.0/28,EXPECTED_BYPASS,True,d07ablkbvn,,,,,NONE,Infrastructure subnet - bypass by design.,ratnavo.dutta-adm@blackbaud.me
Dev - D07,cc085d57-0f75-4941-9818-b3bf86d50b29,RDO,Development,d07ablkbrg,d07ablkbvn,ops01app,10.235.1.64/26,NOT_EVALUATED,True,d07ablkbvn,/subscriptions/cc085d57-0f75-4941-9818-b3bf86d50b29/resourceGroups/d07aops01blkbrg/providers/Microsoft.Network/routeTables/e01-egress,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Dev - D07,cc085d57-0f75-4941-9818-b3bf86d50b29,RDO,Development,d07ablkbrg,d07ablkbvn,ops01data,10.235.1.0/26,NOT_EVALUATED,True,d07ablkbvn,/subscriptions/cc085d57-0f75-4941-9818-b3bf86d50b29/resourceGroups/d07aops01blkbrg/providers/Microsoft.Network/routeTables/e01-egress,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Dev - D07,cc085d57-0f75-4941-9818-b3bf86d50b29,RDO,Development,d07ablkbrg,d07ablkbvn,ops01dmz,10.235.1.192/26,NOT_EVALUATED,True,d07ablkbvn,/subscriptions/cc085d57-0f75-4941-9818-b3bf86d50b29/resourceGroups/d07aops01blkbrg/providers/Microsoft.Network/routeTables/e01-egress,,,,INFERRED,INFERRED (no NIC present): has UDR 'e01-egress'; VNet peered to hub (Connected); hub connection 'd07ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Dev - D07,cc085d57-0f75-4941-9818-b3bf86d50b29,RDO,Development,d07ablkbrg,d07ablkbvn,ops01web,10.235.1.128/26,NOT_EVALUATED,True,d07ablkbvn,/subscriptions/cc085d57-0f75-4941-9818-b3bf86d50b29/resourceGroups/d07aops01blkbrg/providers/Microsoft.Network/routeTables/e01-egress,,,,INFERRED,INFERRED (no NIC present): has UDR 'e01-egress'; VNet peered to hub (Connected); hub connection 'd07ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Dev - D07,cc085d57-0f75-4941-9818-b3bf86d50b29,RDO,Development,d07ablkbrg,d07ablkbvn,utl01dmz,10.235.4.192/26,NOT_EVALUATED,True,d07ablkbvn,/subscriptions/cc085d57-0f75-4941-9818-b3bf86d50b29/resourceGroups/d07aops01blkbrg/providers/Microsoft.Network/routeTables/e01-egress,,,,INFERRED,INFERRED (no NIC present): has UDR 'e01-egress'; VNet peered to hub (Connected); hub connection 'd07ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Dev - D07,cc085d57-0f75-4941-9818-b3bf86d50b29,RDO,Development,d07ablkbrg,d07ablkbvn,utl01web,10.235.4.128/26,NOT_EVALUATED,True,d07ablkbvn,/subscriptions/cc085d57-0f75-4941-9818-b3bf86d50b29/resourceGroups/d07aops01blkbrg/providers/Microsoft.Network/routeTables/e01-egress,,,,INFERRED,INFERRED (no NIC present): has UDR 'e01-egress'; VNet peered to hub (Connected); hub connection 'd07ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Dev - D07,cc085d57-0f75-4941-9818-b3bf86d50b29,RDO,Development,d07ablkbrg,d07ablkbvn,webapp01app,10.235.10.0/24,NOT_EVALUATED,True,d07ablkbvn,/subscriptions/cc085d57-0f75-4941-9818-b3bf86d50b29/resourceGroups/d07aops01blkbrg/providers/Microsoft.Network/routeTables/e01-egress,,,,INFERRED,INFERRED (no NIC present): has UDR 'e01-egress'; VNet peered to hub (Connected); hub connection 'd07ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Dev - D07,cc085d57-0f75-4941-9818-b3bf86d50b29,RDO,Development,d07ablkbrg,d07ablkbvn,webapp02app02,10.235.11.0/24,NOT_EVALUATED,True,d07ablkbvn,/subscriptions/cc085d57-0f75-4941-9818-b3bf86d50b29/resourceGroups/d07aops01blkbrg/providers/Microsoft.Network/routeTables/e01-egress,,,,INFERRED,INFERRED (no NIC present): has UDR 'e01-egress'; VNet peered to hub (Connected); hub connection 'd07ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Dev - D07,cc085d57-0f75-4941-9818-b3bf86d50b29,RDO,Development,d07ablkbrg,d07ablkbvn,webapp03testnet,10.235.12.0/24,NOT_EVALUATED,True,d07ablkbvn,/subscriptions/cc085d57-0f75-4941-9818-b3bf86d50b29/resourceGroups/d07aops01blkbrg/providers/Microsoft.Network/routeTables/e01-egress,,,,INFERRED,INFERRED (no NIC present): has UDR 'e01-egress'; VNet peered to hub (Connected); hub connection 'd07ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Dev - D07,cc085d57-0f75-4941-9818-b3bf86d50b29,RDO,Development,d07ablkbrg,d07ablkbvn,utl01app,10.235.4.64/26,NOT_EVALUATED,True,d07ablkbvn,/subscriptions/cc085d57-0f75-4941-9818-b3bf86d50b29/resourceGroups/d07aops01blkbrg/providers/Microsoft.Network/routeTables/e01-egress,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Dev - D07,cc085d57-0f75-4941-9818-b3bf86d50b29,RDO,Development,d07ablkbrg,d07ablkbvn,utl01data,10.235.4.0/26,NOT_EVALUATED,True,d07ablkbvn,/subscriptions/cc085d57-0f75-4941-9818-b3bf86d50b29/resourceGroups/d07aops01blkbrg/providers/Microsoft.Network/routeTables/e01-egress,,,,INFERRED,INFERRED (no NIC present): has UDR 'e01-egress'; VNet peered to hub (Connected); hub connection 'd07ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Dev - D07,cc085d57-0f75-4941-9818-b3bf86d50b29,RDO,Development,d07ablkbrg,d07ablkbvn,fpm01appgateway,10.235.5.0/24,NOT_EVALUATED,True,d07ablkbvn,,,,,INFERRED,INFERRED (no NIC present): VNet peered to hub (Connected); hub connection 'd07ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Dev - D07,cc085d57-0f75-4941-9818-b3bf86d50b29,RDO,Development,d07ablkbrg,d07ablkbvn,bgf01appgatewar,10.235.7.0/24,NOT_EVALUATED,True,d07ablkbvn,,,,,INFERRED,INFERRED (no NIC present): VNet peered to hub (Connected); hub connection 'd07ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Dev - D07,cc085d57-0f75-4941-9818-b3bf86d50b29,RDO,Development,d07ablkbrg,d07ablkbvn,AzureBastionSubnet,10.235.0.64/26,EXPECTED_BYPASS,True,d07ablkbvn,,,,,NONE,Infrastructure subnet - bypass by design.,ratnavo.dutta-adm@blackbaud.me
Dev - D07,cc085d57-0f75-4941-9818-b3bf86d50b29,RDO,Development,d07ablkbrg,d07ablkbvn,fpm01app,10.235.3.64/26,NOT_EVALUATED,True,d07ablkbvn,/subscriptions/cc085d57-0f75-4941-9818-b3bf86d50b29/resourceGroups/d07aops01blkbrg/providers/Microsoft.Network/routeTables/e01-egress,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Dev - D07,cc085d57-0f75-4941-9818-b3bf86d50b29,RDO,Development,d07ablkbrg,d07ablkbvn,wap01data,10.235.13.0/26,NOT_EVALUATED,True,d07ablkbvn,/subscriptions/cc085d57-0f75-4941-9818-b3bf86d50b29/resourceGroups/d07aops01blkbrg/providers/Microsoft.Network/routeTables/e01-egress,,,,INFERRED,INFERRED (no NIC present): has UDR 'e01-egress'; VNet peered to hub (Connected); hub connection 'd07ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Dev - D07,cc085d57-0f75-4941-9818-b3bf86d50b29,RDO,Development,d07ablkbrg,d07ablkbvn,wap01web,10.235.13.128/26,NOT_EVALUATED,True,d07ablkbvn,/subscriptions/cc085d57-0f75-4941-9818-b3bf86d50b29/resourceGroups/d07aops01blkbrg/providers/Microsoft.Network/routeTables/e01-egress,,,,INFERRED,INFERRED (no NIC present): has UDR 'e01-egress'; VNet peered to hub (Connected); hub connection 'd07ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Dev - D07,cc085d57-0f75-4941-9818-b3bf86d50b29,RDO,Development,d07ablkbrg,d07ablkbvn,fpm01webapp02,10.235.22.0/24,NOT_EVALUATED,True,d07ablkbvn,/subscriptions/cc085d57-0f75-4941-9818-b3bf86d50b29/resourceGroups/d07aops01blkbrg/providers/Microsoft.Network/routeTables/e01-egress,,,,INFERRED,"INFERRED (no NIC present): has UDR 'e01-egress'; VNet peered to hub (Connected); hub connection 'd07ablkbvn' present; delegated to Microsoft.Web/serverfarms - service-injected, no user NIC",ratnavo.dutta-adm@blackbaud.me
Dev - D07,cc085d57-0f75-4941-9818-b3bf86d50b29,RDO,Development,d07ablkbrg,d07ablkbvn,wap01app,10.235.13.64/26,NOT_EVALUATED,True,d07ablkbvn,/subscriptions/cc085d57-0f75-4941-9818-b3bf86d50b29/resourceGroups/d07aops01blkbrg/providers/Microsoft.Network/routeTables/e01-egress,,,,INFERRED,"INFERRED (no NIC present): has UDR 'e01-egress'; VNet peered to hub (Connected); hub connection 'd07ablkbvn' present; delegated to Microsoft.Web/serverfarms - service-injected, no user NIC",ratnavo.dutta-adm@blackbaud.me
Dev - D07,cc085d57-0f75-4941-9818-b3bf86d50b29,RDO,Development,d07ablkbrg,d07ablkbvn,fpm01webapp03,10.235.6.0/24,NOT_EVALUATED,True,d07ablkbvn,/subscriptions/cc085d57-0f75-4941-9818-b3bf86d50b29/resourceGroups/d07aops01blkbrg/providers/Microsoft.Network/routeTables/e01-egress,,,,INFERRED,"INFERRED (no NIC present): has UDR 'e01-egress'; VNet peered to hub (Connected); hub connection 'd07ablkbvn' present; delegated to Microsoft.Web/serverFarms - service-injected, no user NIC",ratnavo.dutta-adm@blackbaud.me
Dev - D07,cc085d57-0f75-4941-9818-b3bf86d50b29,RDO,Development,d07ablkbrg,d07ablkbvn,wap01dmz,10.235.13.192/26,NOT_EVALUATED,True,d07ablkbvn,/subscriptions/cc085d57-0f75-4941-9818-b3bf86d50b29/resourceGroups/d07aops01blkbrg/providers/Microsoft.Network/routeTables/e01-egress,,,,INFERRED,INFERRED (no NIC present): has UDR 'e01-egress'; VNet peered to hub (Connected); hub connection 'd07ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Dev - D40,38dc1973-b3ec-4db8-8f42-f76fc59e65b0,RDO,Development,d40ablkbrg,d40ablkbvn,ops01dmz,10.220.1.192/26,NOT_EVALUATED,False,,,,,,INFERRED,"INFERRED (no NIC present): empty subnet, no NIC/UDR/peering signal available",ratnavo.dutta-adm@blackbaud.me
Dev - D40,38dc1973-b3ec-4db8-8f42-f76fc59e65b0,RDO,Development,d40ablkbrg,d40ablkbvn,csr01lbm,10.220.18.0/24,NOT_EVALUATED,False,,,,,,INFERRED,"INFERRED (no NIC present): empty subnet, no NIC/UDR/peering signal available",ratnavo.dutta-adm@blackbaud.me
Dev - D40,38dc1973-b3ec-4db8-8f42-f76fc59e65b0,RDO,Development,d40ablkbrg,d40ablkbvn,csr01rpl,10.220.20.0/24,NOT_EVALUATED,False,,,,,,INFERRED,"INFERRED (no NIC present): empty subnet, no NIC/UDR/peering signal available",ratnavo.dutta-adm@blackbaud.me
Dev - D40,38dc1973-b3ec-4db8-8f42-f76fc59e65b0,RDO,Development,d40ablkbrg,d40ablkbvn,csr01aseapp,10.220.110.0/24,NOT_EVALUATED,False,,,,,,INFERRED,"INFERRED (no NIC present): delegated to Microsoft.Web/hostingEnvironments - service-injected, no user NIC",ratnavo.dutta-adm@blackbaud.me
Dev - D40,38dc1973-b3ec-4db8-8f42-f76fc59e65b0,RDO,Development,d40ablkbrg,d40ablkbvn,ops01web,10.220.1.128/26,NOT_EVALUATED,False,,/subscriptions/38dc1973-b3ec-4db8-8f42-f76fc59e65b0/resourceGroups/d40ablkbrg/providers/Microsoft.Network/routeTables/d40zscalerRouteTable,,,,INFERRED,INFERRED (no NIC present): has UDR 'd40zscalerRouteTable',ratnavo.dutta-adm@blackbaud.me
Dev - D40,38dc1973-b3ec-4db8-8f42-f76fc59e65b0,RDO,Development,d40ablkbrg,d40ablkbvn,csr01pe,10.220.53.0/24,NOT_EVALUATED,False,,,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Dev - D40,38dc1973-b3ec-4db8-8f42-f76fc59e65b0,RDO,Development,d40ablkbrg,d40ablkbvn,csr01ftp,10.220.5.0/24,NOT_EVALUATED,False,,/subscriptions/38dc1973-b3ec-4db8-8f42-f76fc59e65b0/resourceGroups/d40ablkbrg/providers/Microsoft.Network/routeTables/d40zscalerRouteTable,,,,INFERRED,INFERRED (no NIC present): has UDR 'd40zscalerRouteTable',ratnavo.dutta-adm@blackbaud.me
Dev - D40,38dc1973-b3ec-4db8-8f42-f76fc59e65b0,RDO,Development,d40ablkbrg,d40ablkbvn,csr01nex,10.220.21.0/24,NOT_EVALUATED,False,,/subscriptions/38dc1973-b3ec-4db8-8f42-f76fc59e65b0/resourceGroups/d40ablkbrg/providers/Microsoft.Network/routeTables/d40zscalerRouteTable,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Dev - D40,38dc1973-b3ec-4db8-8f42-f76fc59e65b0,RDO,Development,d40ablkbrg,d40ablkbvn,csr01sftpgw,10.220.30.0/24,NOT_EVALUATED,False,,/subscriptions/38dc1973-b3ec-4db8-8f42-f76fc59e65b0/resourceGroups/d40ablkbrg/providers/Microsoft.Network/routeTables/d40zscalerRouteTable,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Dev - D40,38dc1973-b3ec-4db8-8f42-f76fc59e65b0,RDO,Development,d40ablkbrg,d40ablkbvn,csr01tbi,10.220.14.0/24,NOT_EVALUATED,False,,/subscriptions/38dc1973-b3ec-4db8-8f42-f76fc59e65b0/resourceGroups/d40ablkbrg/providers/Microsoft.Network/routeTables/d40zscalerRouteTable,,,,INFERRED,INFERRED (no NIC present): has UDR 'd40zscalerRouteTable',ratnavo.dutta-adm@blackbaud.me
Dev - D40,38dc1973-b3ec-4db8-8f42-f76fc59e65b0,RDO,Development,d40ablkbrg,d40ablkbvn,csr01tbx,10.220.15.0/24,NOT_EVALUATED,False,,/subscriptions/38dc1973-b3ec-4db8-8f42-f76fc59e65b0/resourceGroups/d40ablkbrg/providers/Microsoft.Network/routeTables/d40zscalerRouteTable,,,,INFERRED,INFERRED (no NIC present): has UDR 'd40zscalerRouteTable',ratnavo.dutta-adm@blackbaud.me
Dev - D40,38dc1973-b3ec-4db8-8f42-f76fc59e65b0,RDO,Development,d40ablkbrg,d40ablkbvn,csr01sftpgw2,10.220.31.0/24,NOT_EVALUATED,False,,/subscriptions/38dc1973-b3ec-4db8-8f42-f76fc59e65b0/resourceGroups/d40ablkbrg/providers/Microsoft.Network/routeTables/d40zscalerRouteTable,,,,INFERRED,INFERRED (no NIC present): has UDR 'd40zscalerRouteTable',ratnavo.dutta-adm@blackbaud.me
Dev - D40,38dc1973-b3ec-4db8-8f42-f76fc59e65b0,RDO,Development,d40ablkbrg,d40ablkbvn,csr01app,10.220.4.0/24,NOT_EVALUATED,False,,/subscriptions/38dc1973-b3ec-4db8-8f42-f76fc59e65b0/resourceGroups/d40ablkbrg/providers/Microsoft.Network/routeTables/d40zscalerRouteTable,,,,INFERRED,INFERRED (no NIC present): has UDR 'd40zscalerRouteTable',ratnavo.dutta-adm@blackbaud.me
Dev - D40,38dc1973-b3ec-4db8-8f42-f76fc59e65b0,RDO,Development,d40ablkbrg,d40ablkbvn,csr01ped,10.220.55.0/24,NOT_EVALUATED,False,,,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Dev - D40,38dc1973-b3ec-4db8-8f42-f76fc59e65b0,RDO,Development,d40ablkbrg,d40ablkbvn,csr01ai,10.220.22.0/24,NOT_EVALUATED,False,,,,,,INFERRED,"INFERRED (no NIC present): empty subnet, no NIC/UDR/peering signal available",ratnavo.dutta-adm@blackbaud.me
Dev - D40,38dc1973-b3ec-4db8-8f42-f76fc59e65b0,RDO,Development,d40ablkbrg,d40ablkbvn,csr01api,10.220.7.0/24,NOT_EVALUATED,False,,,,,,INFERRED,"INFERRED (no NIC present): empty subnet, no NIC/UDR/peering signal available",ratnavo.dutta-adm@blackbaud.me
Dev - D40,38dc1973-b3ec-4db8-8f42-f76fc59e65b0,RDO,Development,d40ablkbrg,d40ablkbvn,csr01eh,10.220.24.0/24,NOT_EVALUATED,False,,,,,,INFERRED,"INFERRED (no NIC present): empty subnet, no NIC/UDR/peering signal available",ratnavo.dutta-adm@blackbaud.me
Dev - D40,38dc1973-b3ec-4db8-8f42-f76fc59e65b0,RDO,Development,d40ablkbrg,d40ablkbvn,csr01sb,10.220.23.0/24,NOT_EVALUATED,False,,,,,,INFERRED,"INFERRED (no NIC present): empty subnet, no NIC/UDR/peering signal available",ratnavo.dutta-adm@blackbaud.me
Dev - D40,38dc1973-b3ec-4db8-8f42-f76fc59e65b0,RDO,Development,d40ablkbrg,d40ablkbvn,csr01dbm,10.220.17.0/24,NOT_EVALUATED,False,,/subscriptions/38dc1973-b3ec-4db8-8f42-f76fc59e65b0/resourceGroups/d40ablkbrg/providers/Microsoft.Network/routeTables/d40zscalerRouteTable,,,,INFERRED,INFERRED (no NIC present): has UDR 'd40zscalerRouteTable',ratnavo.dutta-adm@blackbaud.me
Dev - D40,38dc1973-b3ec-4db8-8f42-f76fc59e65b0,RDO,Development,d40ablkbrg,d40ablkbvn,csr01rds,10.220.10.0/24,NOT_EVALUATED,False,,,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
